dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,169.523696,102.443063,116.536349,67.680138,-17.595185,-31.576846,6.232710
0.020000,170.868005,102.370068,117.882639,67.314477,-18.283037,-34.392621,6.225060
0.020000,172.204098,102.286851,119.221320,66.934075,-19.020093,-36.852778,6.216789
0.020000,173.531502,102.192719,120.552057,66.536864,-19.860554,-42.023081,6.207870
0.020000,174.849705,102.086971,121.874495,66.121896,-20.748398,-44.392179,6.198274
0.020000,176.158159,101.968895,123.188266,65.688535,-21.668058,-45.982985,6.187970
0.020000,177.456227,101.837776,124.492940,65.233713,-22.741082,-53.651219,6.176924
0.020000,178.743256,101.692894,125.788098,64.757881,-23.791630,-52.527416,6.165100
0.020000,180.018497,101.533525,127.073259,64.258048,-24.991607,-59.998810,6.152461
0.020000,181.281155,101.358949,128.347928,63.733457,-26.229562,-61.897770,6.138965
0.020000,182.530371,101.168449,129.611586,63.182887,-27.528511,-64.947468,6.124571
0.020000,183.765221,100.961319,130.863687,62.605056,-28.891567,-68.152793,6.109234
0.020000,184.984714,100.736865,132.103664,61.998836,-30.310991,-70.971178,6.092906
0.020000,186.187795,100.494419,133.330930,61.363333,-31.775126,-73.206779,6.075541
0.020000,187.373347,100.233337,134.544890,60.697984,-33.267470,-74.617193,6.057090
0.020000,188.540200,99.953012,135.744943,60.002671,-34.765654,-74.909173,6.037504
0.020000,189.687151,99.652875,136.930515,59.278567,-36.205175,-71.976049,6.016736
0.020000,190.812950,99.332413,138.101035,58.526026,-37.627082,-71.095386,5.994740
0.020000,191.916343,98.991160,139.255995,57.747972,-38.902695,-63.780643,5.971473
0.020000,192.996070,98.628719,140.394929,56.946743,-40.061423,-57.936397,5.946899
0.020000,194.050907,98.244752,141.517477,56.127352,-40.969549,-45.406265,5.920987
0.020000,195.079688,97.838983,142.623387,55.295534,-41.590941,-31.069629,5.893718
0.020000,196.081333,97.411196,143.712559,54.458606,-41.846356,-12.770725,5.865082
0.020000,197.054886,96.961223,144.785071,53.625580,-41.651323,9.751655,5.835086
0.020000,197.999545,96.488932,145.841214,52.807173,-40.920337,36.549275,5.803754
0.020000,198.914694,95.994203,146.881529,52.015720,-39.572651,67.384302,5.771131
