dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,184.465257,113.264676,131.760000,72.000000,0.000000,0.000000,6.124571
0.020000,185.885399,113.026448,133.200000,72.000000,0.000000,0.000000,6.109234
0.020000,187.301594,112.765771,134.640000,72.000000,0.000000,0.000000,6.092906
0.020000,188.713196,112.481280,136.080000,72.000000,0.000000,0.000000,6.075541
0.020000,190.119476,112.171564,137.520000,72.000000,0.000000,0.000000,6.057090
0.020000,191.519605,111.835168,138.960000,72.000000,0.000000,0.000000,6.037504
0.020000,192.912666,111.470597,140.400000,72.000000,0.000000,0.000000,6.016736
0.020000,194.297608,111.076333,141.840000,72.000000,0.000000,0.000000,5.994740
0.020000,195.673277,110.650832,143.280000,72.000000,0.000000,0.000000,5.971473
0.020000,197.038368,110.192557,144.720000,72.000000,0.000000,0.000000,5.946899
0.020000,198.391453,109.699976,146.160000,72.000000,0.000000,0.000000,5.920987
0.020000,199.730962,109.171598,147.600000,72.000000,0.000000,0.000000,5.893718
0.020000,201.055176,108.605989,149.040000,72.000000,0.000000,0.000000,5.865082
0.020000,202.362239,108.001808,150.480000,72.000000,0.000000,0.000000,5.835086
0.020000,203.650156,107.357836,151.920000,72.000000,0.000000,0.000000,5.803754
0.020000,204.916818,106.673014,153.360000,72.000000,0.000000,0.000000,5.771131
0.020000,206.160013,105.946473,154.800000,72.000000,0.000000,0.000000,5.737282
0.020000,207.377462,105.177577,156.240000,72.000000,0.000000,0.000000,5.702298
0.020000,208.566846,104.365951,157.680000,72.000000,0.000000,0.000000,5.666293
0.020000,209.725853,103.511513,159.120000,72.000000,0.000000,0.000000,5.629407
0.020000,210.852224,102.614494,160.560000,72.000000,0.000000,0.000000,5.591800
0.020000,211.943801,101.675452,162.000000,72.000000,0.000000,0.000000,5.553652
0.020000,212.998582,100.695263,163.440000,72.000000,0.000000,0.000000,5.515159
0.020000,214.014770,99.675118,164.880000,72.000000,0.000000,0.000000,5.476522
0.020000,214.990810,98.616495,166.320000,72.000000,0.000000,0.000000,5.437948
0.020000,215.925430,97.521123,167.760000,72.000000,0.000000,0.000000,5.399639
0.020000,216.817649,96.390953,169.200000,72.000000,0.000000,0.000000,5.361786
0.020000,217.666812,95.228081,170.640000,72.000000,0.000000,0.000000,5.324566
0.020000,218.472572,94.034722,172.080000,72.000000,0.000000,0.000000,5.288134
0.020000,219.234887,92.813142,173.520000,72.000000,0.000000,0.000000,5.252626
0.020000,219.953988,91.565635,174.960000,72.000000,0.000000,0.000000,5.218150
0.020000,220.628835,90.297450,176.396627,71.662742,-16.862915,-843.145754,5.184869
0.020000,221.255647,89.021064,177.818684,70.542875,-55.993350,-1956.521739,5.153083
0.020000,221.831638,87.750363,179.213889,68.977657,-78.260870,-1113.375985,5.123053
0.020000,222.358296,86.492289,180.577790,67.412440,-78.260870,0.000000,5.094824
0.020000,222.839043,85.249479,181.910386,65.847223,-78.260870,0.000000,5.068322
0.020000,223.277192,84.024202,183.211679,64.282005,-78.260870,-0.000000,5.043467
0.020000,223.675896,82.818457,184.481667,62.716788,-78.260870,0.000000,5.020172
0.020000,224.038155,81.633948,185.720350,61.151570,-78.260870,0.000000,4.998347
0.020000,224.366789,80.472174,186.927730,59.586353,-78.260870,-0.000000,4.977906
0.020000,224.664448,79.334408,188.103804,58.021136,-78.260870,0.000000,4.958761
0.020000,224.933607,78.221769,189.248575,56.455918,-78.260870,0.000000,4.940831
0.020000,225.176586,77.135154,190.362041,54.890701,-78.260870,-0.000000,4.924035
0.020000,225.395532,76.075376,191.444203,53.325483,-78.260870,0.000000,4.908299
0.020000,225.592438,75.043148,192.495060,51.760266,-78.260870,-0.000000,4.893553
0.020000,225.769162,74.039032,193.514614,50.195049,-78.260870,0.000000,4.879733
0.020000,225.927415,73.063553,194.502862,48.629831,-78.260870,0.000000,4.866778
0.020000,226.068799,72.117081,195.459807,47.064614,-78.260870,-0.000000,4.854631
0.020000,226.194770,71.200081,196.385447,45.499396,-78.260870,0.000000,4.843242
0.020000,226.306704,70.312772,197.279783,43.934179,-78.260870,0.000000,4.832562
0.020000,226.405854,69.455477,198.142814,42.368962,-78.260870,-0.000000,4.822549
0.020000,226.493394,68.628356,198.974541,40.803744,-78.260870,0.000000,4.813160
0.020000,226.570396,67.831661,199.774964,39.238527,-78.260870,-0.000000,4.804361
0.020000,226.637864,67.065494,200.544082,37.673309,-78.260870,0.000000,4.796116
0.020000,226.696714,66.330059,201.281896,36.108092,-78.260870,-0.000000,4.788395
0.020000,226.747808,65.625375,201.988406,34.542875,-78.260870,0.000000,4.781169
0.020000,226.791927,64.951632,202.663611,32.977657,-78.260870,0.000000,4.774412
0.020000,226.829804,64.308839,203.307512,31.412440,-78.260870,-0.000000,4.768100
0.020000,226.862108,63.697099,203.920109,29.847223,-78.260870,-0.000000,4.762212
0.020000,226.889460,63.116467,204.501401,28.282005,-78.260870,0.000000,4.756727
0.020000,226.912432,62.566963,205.051389,26.716788,-78.260870,0.000000,4.751627
0.020000,226.931549,62.048630,205.570073,25.151570,-78.260870,0.000000,4.746895
0.020000,226.947294,61.561511,206.057452,23.586353,-78.260870,-0.000000,4.742517
0.020000,226.960110,61.105602,206.513527,22.021136,-78.260870,0.000000,4.738478
0.020000,226.970401,60.680966,206.938297,20.455918,-78.260870,0.000000,4.734766
0.020000,226.978535,60.287552,207.331763,18.890701,-78.260870,-0.000000,4.731369
0.020000,226.984848,59.925447,207.693925,17.325483,-78.260870,0.000000,4.728278
0.020000,226.989642,59.594625,208.024783,15.760266,-78.260870,-0.000000,4.725483
0.020000,226.993188,59.295125,208.324336,14.195049,-78.260870,-0.000000,4.722976
0.020000,226.995729,59.026876,208.592585,12.629831,-78.260870,0.000000,4.720750
0.020000,226.997478,58.789955,208.829529,11.064614,-78.260870,-0.000000,4.718798
0.020000,226.998623,58.584311,209.035169,9.499396,-78.260870,0.000000,4.717116
0.020000,226.999323,58.409978,209.209505,7.934179,-78.260870,-0.000000,4.715697
0.020000,226.999713,58.266954,209.352536,6.368962,-78.260870,0.000000,4.714538
0.020000,226.999903,58.155201,209.464264,4.803744,-78.260870,0.000000,4.713637
0.020000,226.999978,58.074803,209.544686,3.238527,-78.260870,-0.000000,4.712990
0.020000,226.999997,58.025663,209.593805,1.673309,-78.260870,0.000000,4.712595
0.020000,227.000000,58.004458,209.614991,0.445350,-61.397954,843.145754,4.712425
0.020000,227.000000,58.000000,209.619445,0.000000,-22.267520,1956.521739,4.712389
0.020000,227.000000,58.000000,209.619445,0.000000,0.000000,1113.375985,4.712389
