dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,226.081621,95.690243,185.794261,53.784059,-78.260870,-0.000000,4.929058
0.020000,226.299849,94.652939,186.854290,52.218842,-78.260870,0.000000,4.910610
0.020000,226.493806,93.642702,187.883015,50.653625,-78.260870,0.000000,4.893689
0.020000,226.665948,92.660259,188.880435,49.088407,-78.260870,-0.000000,4.878140
0.020000,226.818470,91.706271,189.846551,47.523190,-78.260870,0.000000,4.863831
0.020000,226.953358,90.781213,190.781363,45.957972,-78.260870,-0.000000,4.850642
0.020000,227.072384,89.885584,191.684870,44.392755,-78.260870,0.000000,4.838472
0.020000,227.177161,89.019710,192.557073,42.827538,-78.260870,-0.000000,4.827228
0.020000,227.269139,88.183895,193.397972,41.262320,-78.260870,0.000000,4.816831
0.020000,227.349641,87.378313,194.207566,39.697103,-78.260870,0.000000,4.807207
0.020000,227.419852,86.603203,194.985856,38.131885,-78.260870,-0.000000,4.798295
0.020000,227.480853,85.858712,195.732841,36.566668,-78.260870,0.000000,4.790039
0.020000,227.533626,85.144973,196.448522,35.001451,-78.260870,-0.000000,4.782388
0.020000,227.579061,84.462075,197.132899,33.436233,-78.260870,0.000000,4.775298
0.020000,227.617967,83.810173,197.785972,31.871016,-78.260870,-0.000000,4.768731
0.020000,227.651083,83.189325,198.407740,30.305798,-78.260870,-0.000000,4.762652
0.020000,227.679084,82.599500,198.998204,28.740581,-78.260870,0.000000,4.757027
0.020000,227.702577,82.040866,199.557363,27.175364,-78.260870,0.000000,4.751830
0.020000,227.722122,81.513376,200.085218,25.610146,-78.260870,-0.000000,4.747036
0.020000,227.738223,81.017082,200.581769,24.044929,-78.260870,0.000000,4.742621
0.020000,227.751342,80.551969,201.047015,22.479712,-78.260870,-0.000000,4.738566
0.020000,227.761891,80.118214,201.480957,20.914494,-78.260870,0.000000,4.734854
0.020000,227.770253,79.715647,201.883595,19.349277,-78.260870,-0.000000,4.731468
0.020000,227.776765,79.344358,202.254929,17.784059,-78.260870,0.000000,4.728393
0.020000,227.781733,79.004381,202.594958,16.218842,-78.260870,0.000000,4.725617
0.020000,227.785432,78.695693,202.903682,14.653625,-78.260870,-0.000000,4.723130
0.020000,227.788105,78.418226,203.181103,13.088407,-78.260870,0.000000,4.720920
